LVA-Nummer,Wochentag,Datum,Startzeit,Endzeit,Ort,Anmerkung,exam,test,tutorium
190.300,Do.,23.05.24,17:15,19:45,HS 19,Rechtsformen Unternehmen,False,False,False
190.300,Do.,06.06.24,17:15,19:45,HS 19,Datenschutz,False,False,False
190.300,Mi.,19.06.24,17:15,18:45,HS 1,Klausur,True,False,False
190.300,Do.,27.06.24,17:15,19:45,HS 19,Fragestunde online,False,False,True
190.300,Mi.,03.07.24,17:15,18:45,HS 2,Klausur,True,False,False
365.232,Mi.,06.03.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,13.03.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,20.03.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,10.04.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,17.04.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,24.04.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,08.05.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,15.05.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,22.05.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,29.05.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,05.06.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,12.06.24,14:30,15:15,HS 19,,False,False,False
365.232,Mi.,19.06.24,14:30,15:15,HS 19,,False,False,False
532.210,Do.,07.03.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,14.03.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,21.03.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,11.04.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,18.04.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,25.04.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,02.05.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,16.05.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,23.05.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,06.06.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,13.06.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,20.06.24,08:30,10:00,HS 9,,False,False,False
532.210,Do.,27.06.24,08:30,10:00,HS 9,,False,False,False
532.210,Mo.,01.07.24,09:00,11:00,HS 19,,False,False,False
532.210,Di.,10.09.24,09:00,11:00,HS 19,,False,False,False
361.001,Di.,05.03.24,08:30,10:00,HS 18,,False,False,False
361.001,Fr.,08.03.24,08:30,10:00,HS 19,,False,False,False
361.001,Di.,12.03.24,08:30,10:00,HS 18,,False,False,False
361.001,Fr.,15.03.24,08:30,10:00,HS 19,,False,False,False
361.001,Fr.,15.03.24,10:15,12:45,HS 5,Klausur,True,False,False
361.001,Di.,19.03.24,08:30,10:00,HS 18,,False,False,False
361.001,Fr.,22.03.24,08:30,10:00,HS 19,,False,False,False
361.001,Di.,09.04.24,08:30,10:00,HS 18,,False,False,False
361.001,Fr.,12.04.24,08:30,10:00,HS 19,,False,False,False
361.001,Di.,16.04.24,08:30,10:00,HS 18,,False,False,False
361.001,Fr.,19.04.24,08:30,10:00,HS 19,,False,False,False
361.001,Di.,23.04.24,08:30,10:00,HS 18,,False,False,False
361.001,Fr.,26.04.24,08:30,10:00,HS 19,,False,False,False
361.001,Di.,30.04.24,08:30,10:00,HS 18,,False,False,False
361.001,Fr.,03.05.24,08:30,10:00,HS 19,,False,False,False
361.001,Fr.,03.05.24,10:15,12:45,HS 19,Klausur,True,False,False
361.001,Di.,07.05.24,08:30,10:00,HS 18,,False,False,False
361.001,Di.,14.05.24,08:30,10:00,HS 18,,False,False,False
361.001,Di.,28.05.24,08:30,10:00,HS 18,,False,False,False
361.001,Di.,04.06.24,08:30,10:00,HS 18,,False,False,False
361.001,Di.,11.06.24,08:30,10:00,HS 18,,False,False,False
361.001,Di.,18.06.24,08:30,10:00,HS 18,,False,False,False
361.001,Di.,25.06.24,08:30,10:00,HS 18,,False,False,False
361.001,Fr.,19.07.24,10:15,12:45,HS 1,Klausur,True,False,False
361.001,Fr.,18.10.24,10:15,12:45,HS 1,Klausur,True,False,False
361.001,Fr.,13.12.24,10:15,12:45,HS 9,Klausur,True,False,False
361.001,Fr.,07.02.25,10:15,12:45,HS 19,Klausur,True,False,False
382.037,Mo.,04.03.24,10:15,12:45,S4 025,,False,False,False
382.037,Di.,05.03.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,12.03.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,19.03.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,09.04.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,16.04.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,23.04.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,30.04.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,07.05.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,14.05.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,28.05.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,04.06.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,11.06.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,18.06.24,12:00,15:15,HS 19,,False,False,False
382.037,Di.,25.06.24,12:00,15:15,HS 19,,False,False,False
382.037,Do.,18.07.24,10:30,12:00,HS 7,,False,False,False
382.037,Di.,10.09.24,10:30,12:00,HS 7,,False,False,False
190.035,Mo.,04.03.24,13:45,15:15,HS 19,,False,False,False
190.035,Di.,05.03.24,10:15,11:45,HS 5,,False,False,False
190.035,Mo.,11.03.24,13:45,15:15,HS 19,!!! ABGESAGT !!!,False,False,False
190.035,Di.,12.03.24,10:15,11:45,HS 5,,False,False,False
190.035,Mo.,18.03.24,13:45,15:15,HS 19,,False,False,False
190.035,Di.,19.03.24,10:15,11:45,HS 5,,False,False,False
190.035,Mo.,08.04.24,13:45,15:15,HS 19,,False,False,False
190.035,Di.,09.04.24,10:15,11:45,HS 5,,False,False,False
190.035,Mi.,10.04.24,00:00,23:59, ,1. Moodle-Test geöffnet bis 12.04.2024,False,True,False
190.035,Mo.,15.04.24,13:45,15:15,HS 19,,False,False,False
190.035,Di.,16.04.24,10:15,11:45,HS 5,,False,False,False
190.035,Mo.,22.04.24,13:45,15:15,HS 19,,False,False,False
190.035,Di.,23.04.24,10:15,11:45,HS 5,,False,False,False
190.035,Mi.,24.04.24,00:00,23:59, ,2. Moodle-Test geöffnet bis 26.04.2024,False,True,False
190.035,Mo.,29.04.24,13:45,15:15,HS 19,,False,False,False
190.035,Di.,30.04.24,10:15,11:45,HS 5,,False,False,False
190.035,Mo.,06.05.24,13:45,15:15,HS 19,,False,False,False
190.035,Mo.,13.05.24,13:45,15:15,HS 19,ABGESAGT!!!,False,False,False
190.035,Mi.,15.05.24,00:00,23:59, ,3. Moodle-Test geöffnet bis 17.05.2024,False,True,False
190.035,Mo.,27.05.24,13:45,15:15,HS 19,,False,False,False
190.035,Mo.,03.06.24,13:45,15:15,HS 19,,False,False,False
190.035,Mo.,10.06.24,13:45,15:15,J 213 A,,False,False,False
190.035,Mi.,12.06.24,00:00,23:59, ,4. Moodle-Test geöffnet bis 14.06.2024,False,True,False
190.035,Mo.,17.06.24,13:45,15:15,J 213 A,,False,False,False
190.035,Mo.,24.06.24,13:45,15:15,J 213 A,,False,False,False
190.035,Mi.,26.06.24,00:00,23:59, ,5. Moodle-Test geöffnet bis 28.06.2024,False,True,False
190.035,Mo.,01.07.24,08:00,18:00, ,1. Gesamttest geöffnet bis 05.07.2024,False,True,False
190.035,Mo.,09.09.24,08:00,18:00, ,2. Gesamttest geöffnet bis 13.09.2024,False,True,False
259.022,Mi.,06.03.24,12:00,14:30,HS 19,Introduction and Organisation,False,False,False
259.022,Mi.,13.03.24,12:00,14:30,online,Themen der Präsentation erfolgt im Selbststudium (siehe Moodle),False,False,False
259.022,Mi.,20.03.24,12:00,14:30,HS 19,Scenarios,False,False,False
259.022,Mi.,10.04.24,12:00,14:30,HS 19,"OO Architecture, Tactics",False,False,False
259.022,Mi.,17.04.24,12:00,14:30, ,Video im Moodle (Selbststudium) Architecture Analysis,False,False,False
259.022,Mi.,24.04.24,12:00,14:30,HS 19,Exercise Part 1: Discussion,False,False,False
259.022,Mi.,08.05.24,12:00,14:30,HS 19,Architecture Documentation and Knowledge Management,False,False,False
259.022,Mi.,15.05.24,12:00,14:30,HS 19,"Architecture Styles, Component-Based SA",False,False,False
259.022,Mi.,22.05.24,12:00,14:30,HS 19,Distributed and Client/Server Software Architecture,False,False,False
259.022,Mi.,29.05.24,12:00,14:30,HS 19,"Message-Based, Event-Based, SOA",False,False,False
259.022,Mi.,05.06.24,12:00,14:30,HS 19,"REST, Microservice Architecture",False,False,False
259.022,Mi.,19.06.24,12:00,14:30,HS 19,Exercise Part 2: Discussion,False,False,False
259.022,Mi.,26.06.24,12:45,14:15,PR Raab 9901,Final Exam,True,False,False
339.170,Do.,07.03.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,14.03.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,21.03.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,11.04.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,18.04.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,25.04.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,02.05.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,16.05.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,23.05.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,06.06.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,13.06.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,20.06.24,15:30,17:00,HS 19,,False,False,False
339.170,Do.,27.06.24,15:30,17:00,HS 19,Klausur M-Z,True,False,False
339.170,Do.,27.06.24,15:30,17:00,HS 18,Klausur A-L,True,False,False
339.170,Di.,22.10.24,17:15,18:45,HS 16,Nachklausur,True,False,False
366.560,Di.,05.03.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,12.03.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,19.03.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,09.04.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,16.04.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,23.04.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,30.04.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,07.05.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,14.05.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,28.05.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,04.06.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,11.06.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,18.06.24,08:30,10:00,HS 19,,False,False,False
366.560,Di.,25.06.24,08:30,10:00,HS 19,,False,False,False
366.560,Fr.,28.06.24,13:45,15:15,HS 1,Klausur,True,False,False
366.560,Fr.,18.10.24,13:45,15:15,HS 1,Nachklausur,True,False,False
238.302,Mo.,04.03.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,06.03.24,18:00,18:45, ,"Zoom-Tutorium (Alle Tutorien sind ein Angebot, keine Pflicht)",False,False,True
238.302,Mo.,11.03.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,13.03.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,18.03.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,20.03.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,08.04.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,10.04.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,15.04.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,17.04.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,22.04.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,24.04.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,29.04.24,10:15,11:45,HS 19,,False,False,False
238.302,Di.,30.04.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,06.05.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,08.05.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,13.05.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,15.05.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,27.05.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,29.05.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,03.06.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,05.06.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,10.06.24,10:15,11:45,HS 19,,False,False,False
238.302,Mi.,12.06.24,18:00,18:45, ,Zoom-Tutorium,False,False,True
238.302,Mo.,17.06.24,10:15,11:45,HS 3,,False,False,False
238.302,Mi.,26.06.24,18:00,18:45, ,Fragestunde zur Klausur (via Zoom),True,False,True
238.302,Fr.,28.06.24,15:30,17:00,HS 1,Klausur (Hörsaal wird zugeteilt),True,False,False
238.302,Fr.,28.06.24,15:30,17:00,HS 2,Klausur (Hörsaal wird zugeteilt),True,False,False
238.302,Fr.,28.06.24,15:30,17:00,HS 7,Klausur (Hörsaal wird zugeteilt),True,False,False
238.302,Mo.,01.07.24,18:00,18:45, ,Nachbesprechung (via Zoom),False,False,False
238.302,Do.,26.09.24,15:30,17:00,HS 16,Nachklausur (Hörsaal wird zugeteilt),True,False,False
238.302,Do.,26.09.24,15:30,17:00,HS 15,Nachklausur (Hörsaal wird zugeteilt),True,False,False
150.005,Mo.,03.06.24,15:30,18:45,HS 19,,False,False,False
150.005,Di.,04.06.24,15:30,18:45,HS 2,,False,False,False
150.005,Mi.,05.06.24,15:30,18:45,HS 5,,False,False,False
150.005,Do.,06.06.24,15:30,18:45,HS 3,,False,False,False
269.031,Mi.,24.04.24,10:15,11:45,HS 4,Anwesenheitspflicht,False,False,False
269.031,Mi.,08.05.24,10:15,11:45,--,via ZOOM Details siehe E- Mail / Moodle Nachrichtenforum,False,False,False
269.031,Mi.,15.05.24,10:15,11:45,BA 9911,,False,False,False
269.031,Mi.,22.05.24,10:15,11:45,HF 9904,"Gastvortrag Markus Sturm, CEO der TGW Mechanics GmbH : Dos and Don’ts der Strategieimplementierung",False,False,False
269.031,Mi.,05.06.24,10:15,11:45,HS 19,Klausur,True,False,False
269.031,Mo.,10.06.24,09:15,18:00, ,Planspiel - gesamter Tag Anwesenheitspflicht,False,False,False
269.031,Di.,11.06.24,09:15,18:00, ,Planspiel - gesamter Tag Anwesenheitspflicht,False,False,False
269.031,Mi.,26.06.24,10:15,11:45,MZ 412A,Nachklausur,True,False,False
269.035,Mi.,24.04.24,12:00,13:30,HS 4,Anwesenheitspflicht,False,False,False
269.035,Mi.,08.05.24,12:00,13:30,--,via ZOOM Details siehe E- Mail / Moodle Nachrichtenforum,False,False,False
269.035,Mi.,15.05.24,10:15,11:45,BA 9911,,False,False,False
269.035,Mi.,22.05.24,10:15,11:45,HF9004,"Gastvortrag Markus Sturm, CEO der TGW Mechanics GmbH : Dos and Don’ts der Strategieimplementierung",False,False,False
269.035,Mi.,05.06.24,10:15,11:45,HS 19,Klausur,True,False,False
269.035,Mo.,17.06.24,09:15,18:00, ,Planspiel - gesamter Tag Anwesenheitspflicht,False,False,False
269.035,Di.,18.06.24,09:15,18:00, ,Planspiel - gesamter Tag Anwesenheitspflicht,False,False,False
269.035,Mi.,26.06.24,10:15,11:45,MZ 412A,Nachklausur,True,False,False
359.020,Fr.,08.03.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,15.03.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,22.03.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,12.04.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,19.04.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,26.04.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,03.05.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,10.05.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,10.05.24,13:45,15:15,HS 10,1. Übungstest,False,True,False
359.020,Fr.,17.05.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,24.05.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,07.06.24,10:15,11:45,HS 19,,False,False,False
359.020,Fr.,14.06.24,10:15,11:45,BA 9912,,False,False,False
359.020,Fr.,21.06.24,10:15,11:45,BA 9912,,False,False,False
359.020,Di.,25.06.24,08:30,10:00,HS 10,2. Übungstest,False,True,False
359.020,Mi.,25.09.24,10:15,11:45,HS 15,Nachtest,False,True,False
359.022,Fr.,08.03.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,15.03.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,22.03.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,12.04.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,19.04.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,26.04.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,03.05.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,10.05.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,10.05.24,13:45,15:15,HS 10,1. Übungstest,False,True,False
359.022,Fr.,17.05.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,24.05.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,07.06.24,10:15,11:45,HS 19,,False,False,False
359.022,Fr.,14.06.24,10:15,11:45,S4 025,,False,False,False
359.022,Fr.,21.06.24,10:15,11:45,S4 025,,False,False,False
359.022,Di.,25.06.24,08:30,10:00,HS 4,2. Übungstest,False,True,False
359.022,Mi.,25.09.24,10:15,11:45,HS 15,Nachtest,False,True,False
359.024,Fr.,08.03.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,15.03.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,22.03.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,12.04.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,19.04.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,26.04.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,03.05.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,10.05.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,10.05.24,13:45,15:15,HS 16,1. Übungstest,False,True,False
359.024,Fr.,17.05.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,24.05.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,07.06.24,10:15,11:45,HS 19,,False,False,False
359.024,Fr.,14.06.24,10:15,11:45,BA 9908,,False,False,False
359.024,Fr.,21.06.24,10:15,11:45,BA 9908,,False,False,False
359.024,Di.,25.06.24,08:30,10:00,HS 10,2. Übungstest,False,True,False
359.024,Mi.,25.09.24,10:15,11:45,HS 15,Nachtest,False,True,False
381.001,Mi.,06.03.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,13.03.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,20.03.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,10.04.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,17.04.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,24.04.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,08.05.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,15.05.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,22.05.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,29.05.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,05.06.24,13:45,15:15,S3 047,"Vortrag DI Dr. Johannes Kilian, ENGEL AUSTRIA GmbH - Werkzeugtemperierung",False,False,False
381.001,Mi.,12.06.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,19.06.24,13:45,15:15,S3 047,,False,False,False
381.001,Mi.,26.06.24,13:45,15:15,S3 047,,False,False,False
381.001,Mo.,08.07.24,13:45,15:15,HS 18,Prüfung - bitte im KUSSS anmelden,True,False,False
381.001,Mo.,23.09.24,13:45,15:15,HS 15,Prüfung - bitte im KUSSS anmelden,True,False,False
381.001,Di.,11.02.25,13:45,15:15,HS 19,,False,False,False
381.001,Di.,08.07.25,13:45,15:15,HS 19,,False,False,False
379.014,Di.,19.03.24,08:30,10:00,S2 044,,False,False,False
379.014,Do.,21.03.24,12:00,13:30,HS 12,,False,False,False
379.014,Di.,09.04.24,08:30,10:00,S2 044,,False,False,False
379.014,Do.,11.04.24,12:00,13:30,HS 12,,False,False,False
379.014,Do.,18.04.24,12:00,13:30,HS 12,,False,False,False
379.014,Do.,25.04.24,12:00,13:30,HS 12,,False,False,False
379.014,Do.,02.05.24,12:00,13:30,HS 12,,False,False,False
379.014,Do.,16.05.24,12:00,13:30,HS 12,,False,False,False
379.014,Do.,06.06.24,12:00,15:15,K 009D,,False,False,False
379.014,Do.,13.06.24,12:00,13:30,HS 12,,False,False,False
379.014,Do.,20.06.24,12:00,13:30,HS 12,,False,False,False
379.014,Do.,27.06.24,12:00,13:30,HS 12,,False,False,False
379.014,Mo.,01.07.24,13:45,15:15,HS 19,Klausur - bitte in Kusss anmelden,True,False,False
379.014,Mo.,30.09.24,13:45,15:15,HS 19,Klausur - bitte in Kusss anmelden,True,False,False
379.014,Di.,04.02.25,13:45,15:15,HS 19,Klausur - bitte in Kusss anmelden,True,False,False
379.014,Di.,01.07.25,13:45,15:15,HS 19,Klausur - bitte in Kusss anmelden,True,False,False
365.041,Do.,07.03.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,14.03.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,21.03.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,11.04.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,18.04.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,25.04.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,16.05.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,23.05.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,06.06.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,13.06.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,20.06.24,10:15,11:45,HS 7,,False,False,False
365.041,Do.,11.07.24,10:15,11:45,HS 19,EXAM,True,False,False
531.208,Di.,05.03.24,13:45,15:15,BA 9911,,False,False,False
531.208,Do.,07.03.24,13:45,15:15,HS 18,,False,False,False
531.208,Di.,12.03.24,13:45,15:15,HS 17,,False,False,False
531.208,Do.,14.03.24,13:45,15:15,HS 18,,False,False,False
531.208,Di.,19.03.24,13:45,15:15,MT 226,,False,False,False
531.208,Di.,09.04.24,13:45,15:15,MT 226,,False,False,False
531.208,Do.,11.04.24,13:45,15:15,HS 18,,False,False,False
531.208,Fr.,12.04.24,10:15,11:45,BA 9910,,False,False,False
531.208,Di.,16.04.24,13:45,15:15,MT 226,,False,False,False
531.208,Do.,18.04.24,13:45,15:15,HS 18,,False,False,False
531.208,Di.,23.04.24,13:45,15:15,MT 226,,False,False,False
531.208,Do.,25.04.24,13:45,15:15,HS 18,,False,False,False
531.208,Di.,30.04.24,13:45,15:15,MT 226,,False,False,False
531.208,Do.,02.05.24,13:45,15:15,HS 18,,False,False,False
531.208,Di.,07.05.24,13:45,15:15,MT 226,,False,False,False
531.208,Di.,14.05.24,13:45,15:15,HS 7,,False,False,False
531.208,Do.,16.05.24,13:45,15:15,HS 18,,False,False,False
531.208,Do.,23.05.24,13:45,15:15,HS 18,,False,False,False
531.208,Mo.,27.05.24,10:15,11:45,HF 9901,,False,False,False
531.208,Di.,28.05.24,13:45,15:15,MT 226,,False,False,False
531.208,Mo.,03.06.24,10:15,11:45,S4 025,,False,False,False
531.208,Di.,04.06.24,13:45,15:15,BA 9910,,False,False,False
531.208,Do.,06.06.24,13:45,15:15,HS 18,,False,False,False
531.208,Di.,11.06.24,13:45,15:15,HS 3,,False,False,False
531.208,Mo.,24.06.24,10:15,11:45,S2 054,,False,False,False
531.208,Di.,25.06.24,13:45,15:15,BA 9910,,False,False,False
531.208,Do.,27.06.24,13:45,15:15,HS 18,,False,False,False
531.208,Mo.,08.07.24,10:00,13:00,HS 9,,False,False,False
531.208,Di.,17.09.24,10:15,12:45,HS 19,,False,False,False
531.208,Fr.,13.12.24,10:15,12:45,S2 048,,False,False,False
102.016,Mo.,04.03.24,15:30,18:45,HS 19,,False,False,False
102.016,Mo.,11.03.24,15:30,18:45,HS 19,,False,False,False
102.016,Mo.,18.03.24,15:30,18:45,HS 19,,False,False,False
102.016,Mo.,08.04.24,18:00,18:45,HS 16,Klausur,True,False,False
102.016,Mo.,13.05.24,18:00,18:45,HS 15,Nachklausur,True,False,False
256.902,Mi.,06.03.24,17:15,20:15,HS 19,,False,False,False
256.902,Mi.,13.03.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Mi.,20.03.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Mi.,10.04.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Mi.,17.04.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Mi.,24.04.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Mi.,08.05.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Mi.,22.05.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Di.,28.05.24,17:15,20:30,S3 134,Ersatztermin für 15.5.,False,False,False
256.902,Mi.,29.05.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Mi.,05.06.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Mi.,12.06.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Mi.,19.06.24,17:15,20:30,S2 Z74,,False,False,False
256.902,Mi.,26.06.24,17:15,20:30,S2 Z74,,False,False,False
231.010,Mo.,11.03.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,18.03.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,08.04.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,15.04.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,22.04.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,29.04.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,06.05.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,13.05.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,27.05.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,03.06.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,10.06.24,15:30,17:00,HS 9,,False,False,False
231.010,Mo.,17.06.24,15:30,17:00,HS 19,,False,False,False
231.010,Mo.,24.06.24,15:30,17:00,HS 9,,False,False,False
300.951,Mo.,26.08.24,10:15,11:45,HS 19,"Vorbesprechung, Informationen zur Übung, Themenzuteilung für Seminararbeiten",False,False,False
300.951,Do.,19.09.24,13:45,17:00,HS 18,Präsentationstermin Seminararbeiten,False,False,False
300.951,Fr.,20.09.24,13:45,17:00,HS 10,Präsentationstermin Seminararbeiten,False,False,False
300.951,Do.,26.09.24,13:45,17:00,HS 5,Präsentationstermin Seminararbeiten,False,False,False
