course_number,weekday,room,note,exam,test,tutorium,room_id,start_time,end_time,room_capacity,calendar_week,cancelled,offsite
357.128,Fr.,HS 16,2. Übungstest,False,True,False,-1,2024-06-28 12:00:00,2024-06-28 14:30:00,-1,26,False,False
357.128,Fr.,HS 18,2. Übungstest,False,True,False,0,2024-06-28 12:00:00,2024-06-28 14:30:00,164,26,False,False
367.060,Di.,HS 16,"Themenüberblick, Grundlagen (hybrid)",False,False,False,-1,2024-03-05 13:45:00,2024-03-05 15:15:00,-1,10,False,True
367.060,Di.,HS 16,Medientyp Text - Basics (hybrid),False,False,False,-1,2024-03-12 13:45:00,2024-03-12 15:15:00,-1,11,False,True
367.060,Di.,HS 16,Medientyp Bild - Basics (hybrid),False,False,False,-1,2024-03-19 13:45:00,2024-03-19 15:15:00,-1,12,False,True
367.060,Di.,HS 16,Medientyp Audio - Basics (hybrid),False,False,False,-1,2024-04-09 13:45:00,2024-04-09 15:15:00,-1,15,False,True
367.060,Di.,HS 16,Medientyp Video - Basics (hybrid),False,False,False,-1,2024-04-16 13:45:00,2024-04-16 15:15:00,-1,16,False,True
367.060,Di.,HS 16,Zwischenklausur (online),True,False,False,-1,2024-04-23 13:45:00,2024-04-23 15:15:00,-1,17,False,True
367.060,Di.,HS 16,Themenvergabe Vertiefungen (online),False,False,False,-1,2024-04-30 13:45:00,2024-04-30 15:15:00,-1,18,False,True
367.060,Di.,HS 16,Feedback zur Klausur (hybrid),True,False,True,-1,2024-05-07 13:45:00,2024-05-07 15:15:00,-1,19,False,True
367.060,Di.,HS 16,Abgabe Ausarbeitungen (online),False,False,False,-1,2024-05-14 13:45:00,2024-05-14 15:15:00,-1,20,False,True
367.060,Di.,HS 16,Vertiefung Block I (hybrid),False,False,False,-1,2024-05-28 13:45:00,2024-05-28 15:15:00,-1,22,False,True
367.060,Di.,--,Vertiefung Block II (hybrid),False,False,False,-1,2024-06-04 13:45:00,2024-06-04 15:15:00,-1,23,False,True
367.060,Di.,--,Vertiefung Block III (hybrid),False,False,False,-1,2024-06-11 13:45:00,2024-06-11 15:15:00,-1,24,False,True
367.060,Di.,--,Vertiefung Block IV (hybrid),False,False,False,-1,2024-06-18 13:45:00,2024-06-18 15:15:00,-1,25,False,True
367.060,Di.,HS 16,"Klausur (HS 16, Anmeldung erforderlich!)",True,False,False,-1,2024-06-25 13:45:00,2024-06-25 15:15:00,-1,26,False,False
367.060,Mi.,HS 18,Nachklausur (Anmeldung erforderlich),True,False,False,0,2024-10-02 15:30:00,2024-10-02 17:00:00,164,40,False,False
245.312,Mi.,HS 6,,False,False,False,-1,2024-03-06 15:30:00,2024-03-06 17:00:00,-1,10,False,False
245.312,Mi.,HS 7,,False,False,False,-1,2024-03-13 15:30:00,2024-03-13 17:00:00,-1,11,False,False
245.312,Mi.,HS 3,,False,False,False,-1,2024-03-20 15:30:00,2024-03-20 17:00:00,-1,12,False,False
245.312,Mi.,K 001A,,False,False,False,-1,2024-04-10 15:30:00,2024-04-10 17:00:00,-1,15,False,False
245.312,Mi.,K 001A,,False,False,False,-1,2024-04-17 15:30:00,2024-04-17 17:00:00,-1,16,False,False
245.312,Mi.,K 001A,,False,False,False,-1,2024-04-24 15:30:00,2024-04-24 17:00:00,-1,17,False,False
245.312,Mi.,K 001A,,False,False,False,-1,2024-05-15 15:30:00,2024-05-15 17:00:00,-1,20,False,False
245.312,Mi.,K 001A,,False,False,False,-1,2024-05-29 15:30:00,2024-05-29 17:00:00,-1,22,False,False
245.312,Mi.,K 001A,,False,False,False,-1,2024-06-05 15:30:00,2024-06-05 17:00:00,-1,23,False,False
245.312,Mi.,K 001A,,False,False,False,-1,2024-06-19 15:30:00,2024-06-19 17:00:00,-1,25,False,False
245.312,Mi.,HS 18,Final Exam,True,False,False,0,2024-06-26 15:30:00,2024-06-26 17:00:00,164,26,False,False
245.312,Mi.,HS 15,Resit Exam,True,False,False,-1,2024-07-17 15:30:00,2024-07-17 17:00:00,-1,29,False,False
245.311,Mi.,HS 6,,False,False,False,-1,2024-03-06 13:45:00,2024-03-06 15:15:00,-1,10,False,False
245.311,Mi.,HS 6,,False,False,False,-1,2024-03-13 13:45:00,2024-03-13 15:15:00,-1,11,False,False
245.311,Mi.,HS 6,,False,False,False,-1,2024-03-20 13:45:00,2024-03-20 15:15:00,-1,12,False,False
245.311,Mi.,HS 6,,False,False,False,-1,2024-04-10 13:45:00,2024-04-10 15:15:00,-1,15,False,False
245.311,Mi.,HS 6,,False,False,False,-1,2024-04-17 13:45:00,2024-04-17 15:15:00,-1,16,False,False
245.311,Mi.,HS 6,,False,False,False,-1,2024-04-24 13:45:00,2024-04-24 15:15:00,-1,17,False,False
245.311,Mi.,HS 7,Midterm Exam,True,False,False,-1,2024-05-08 13:45:00,2024-05-08 15:15:00,-1,19,False,False
245.311,Mi.,HS 6,,False,False,False,-1,2024-05-15 13:45:00,2024-05-15 15:15:00,-1,20,False,False
245.311,Mi.,HS 6,"PLM Industry Talk Sami Özarik (Amazon EU SARL, Netherlands)",False,False,False,-1,2024-05-22 13:45:00,2024-05-22 15:15:00,-1,21,False,False
245.311,Mi.,HS 6,,False,False,False,-1,2024-05-29 13:45:00,2024-05-29 15:15:00,-1,22,False,False
245.311,Mi.,HS 6,,False,False,False,-1,2024-06-05 13:45:00,2024-06-05 15:15:00,-1,23,False,False
245.311,Mi.,HS 6,,False,False,False,-1,2024-06-19 13:45:00,2024-06-19 15:15:00,-1,25,False,False
245.311,Mi.,HS 18,Final Exam,True,False,False,0,2024-06-26 13:45:00,2024-06-26 15:15:00,164,26,False,False
245.311,Mi.,HS 15,Resit Exam,True,False,False,-1,2024-07-17 13:45:00,2024-07-17 15:15:00,-1,29,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-03-06 10:15:00,2024-03-06 11:45:00,-1,10,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-03-13 10:15:00,2024-03-13 11:45:00,-1,11,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-03-20 10:15:00,2024-03-20 11:45:00,-1,12,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-04-10 10:15:00,2024-04-10 11:45:00,-1,15,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-04-17 10:15:00,2024-04-17 11:45:00,-1,16,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-04-24 10:15:00,2024-04-24 11:45:00,-1,17,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-05-08 10:15:00,2024-05-08 11:45:00,-1,19,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-05-15 10:15:00,2024-05-15 11:45:00,-1,20,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-05-22 10:15:00,2024-05-22 11:45:00,-1,21,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-05-29 10:15:00,2024-05-29 11:45:00,-1,22,False,False
381.013,Mi.,S2 053,DI Dr. Klaus Straka,False,False,False,-1,2024-06-05 10:15:00,2024-06-05 11:45:00,-1,23,False,False
381.013,Mi.,S2 053,DI Dr. Klaus Straka,False,False,False,-1,2024-06-12 10:15:00,2024-06-12 11:45:00,-1,24,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-06-19 10:15:00,2024-06-19 11:45:00,-1,25,False,False
381.013,Mi.,S2 053,,False,False,False,-1,2024-06-26 10:15:00,2024-06-26 11:45:00,-1,26,False,False
381.013,Mo.,HS 18,Exam - please register in KUSSS,True,False,False,0,2024-07-08 13:45:00,2024-07-08 15:15:00,164,28,False,False
381.013,Mo.,HS 15,Exam - please register in KUSSS,True,False,False,-1,2024-09-23 13:45:00,2024-09-23 15:15:00,-1,39,False,False
381.013,Di.,HS 19,Exam - please register in KUSSS,True,False,False,1,2025-02-11 13:45:00,2025-02-11 15:15:00,152,7,False,False
381.013,Di.,HS 19,Exam - please register in KUSSS,True,False,False,1,2025-07-08 13:45:00,2025-07-08 15:15:00,152,28,False,False
150.031,Mo.,Petrinum,,False,False,False,-1,2024-04-08 15:30:00,2024-04-08 18:45:00,-1,15,False,False
150.031,Do.,Petrinum,,False,False,False,-1,2024-04-25 15:30:00,2024-04-25 18:45:00,-1,17,False,False
150.031,Mi.,Petrinum,,False,False,False,-1,2024-05-15 15:30:00,2024-05-15 18:45:00,-1,20,False,False
150.031,Di.,HS 18,Klausur,True,False,False,0,2024-05-21 16:15:00,2024-05-21 17:15:00,164,21,False,False
150.031,Do.,HS 12,Nachklausur 10:15 - 11:15 Uhr,True,False,False,-1,2024-06-27 10:15:00,2024-06-27 11:45:00,-1,26,False,False
343.355,Fr.,S2 059,,False,False,False,-1,2024-03-08 08:30:00,2024-03-08 12:45:00,-1,10,False,False
343.355,Fr.,S2 059,,False,False,False,-1,2024-03-22 08:30:00,2024-03-22 12:45:00,-1,12,False,False
343.355,Fr.,S2 059,,False,False,False,-1,2024-04-19 08:30:00,2024-04-19 12:45:00,-1,16,False,False
343.355,Fr.,S2 059,,False,False,False,-1,2024-05-03 08:30:00,2024-05-03 12:45:00,-1,18,False,False
343.355,Fr.,S2 059,,False,False,False,-1,2024-05-24 08:30:00,2024-05-24 12:45:00,-1,21,False,False
343.355,Fr.,HS 18,,False,False,False,0,2024-06-14 10:15:00,2024-06-14 11:45:00,164,24,False,False
257.211,Mi.,HS 18,Vorbesprechung,False,False,False,0,2024-03-06 13:45:00,2024-03-06 15:15:00,164,10,False,False
257.211,Mi.,HS 18,,False,False,False,0,2024-03-13 15:30:00,2024-03-13 17:00:00,164,11,False,False
257.211,Mi.,HS 18,,False,False,False,0,2024-03-20 15:30:00,2024-03-20 17:00:00,164,12,False,False
257.211,Mi.,HS 18,,False,False,False,0,2024-04-10 15:30:00,2024-04-10 17:00:00,164,15,False,False
257.211,Mi.,HS 18,,False,False,False,0,2024-04-17 15:30:00,2024-04-17 17:00:00,164,16,False,False
257.211,Mi.,HS 18,,False,False,False,0,2024-04-24 15:30:00,2024-04-24 17:00:00,164,17,False,False
257.211,Mi.,HS 18,,False,False,False,0,2024-05-08 15:30:00,2024-05-08 17:00:00,164,19,False,False
257.211,Mi.,MT 127,,False,False,False,-1,2024-05-15 15:30:00,2024-05-15 17:00:00,-1,20,False,False
257.211,Mi.,HS 18,,False,False,False,0,2024-05-29 15:30:00,2024-05-29 17:00:00,164,22,False,False
257.211,Mi.,MT 127,,False,False,False,-1,2024-06-05 15:30:00,2024-06-05 17:00:00,-1,23,False,False
257.213,Mi.,HS 18,Vorbesprechung,False,False,False,0,2024-03-06 13:45:00,2024-03-06 15:15:00,164,10,False,False
257.213,Mi.,HS 18,,False,False,False,0,2024-03-13 15:30:00,2024-03-13 17:00:00,164,11,False,False
257.213,Mi.,HS 18,,False,False,False,0,2024-03-20 15:30:00,2024-03-20 17:00:00,164,12,False,False
257.213,Mi.,HS 18,,False,False,False,0,2024-04-10 15:30:00,2024-04-10 17:00:00,164,15,False,False
257.213,Mi.,HS 18,,False,False,False,0,2024-04-17 15:30:00,2024-04-17 17:00:00,164,16,False,False
257.213,Mi.,HS 18,,False,False,False,0,2024-04-24 15:30:00,2024-04-24 17:00:00,164,17,False,False
257.213,Mi.,HS 18,,False,False,False,0,2024-05-08 15:30:00,2024-05-08 17:00:00,164,19,False,False
257.213,Mi.,MT 127,,False,False,False,-1,2024-05-15 15:30:00,2024-05-15 17:00:00,-1,20,False,False
257.213,Mi.,HS 18,,False,False,False,0,2024-05-29 15:30:00,2024-05-29 17:00:00,164,22,False,False
257.213,Mi.,MT 127,,False,False,False,-1,2024-06-05 15:30:00,2024-06-05 17:00:00,-1,23,False,False
257.214,Mi.,HS 18,Vorbesprechung,False,False,False,0,2024-03-06 13:45:00,2024-03-06 15:15:00,164,10,False,False
257.214,Mi.,HS 18,,False,False,False,0,2024-03-13 15:30:00,2024-03-13 17:00:00,164,11,False,False
257.214,Mi.,HS 18,,False,False,False,0,2024-03-20 15:30:00,2024-03-20 17:00:00,164,12,False,False
257.214,Mi.,HS 18,,False,False,False,0,2024-04-10 15:30:00,2024-04-10 17:00:00,164,15,False,False
257.214,Mi.,HS 18,,False,False,False,0,2024-04-17 15:30:00,2024-04-17 17:00:00,164,16,False,False
257.214,Mi.,HS 18,,False,False,False,0,2024-04-24 15:30:00,2024-04-24 17:00:00,164,17,False,False
257.214,Mi.,HS 18,,False,False,False,0,2024-05-08 15:30:00,2024-05-08 17:00:00,164,19,False,False
257.214,Mi.,MT 127,,False,False,False,-1,2024-05-15 15:30:00,2024-05-15 17:00:00,-1,20,False,False
257.214,Mi.,HS 18,,False,False,False,0,2024-05-29 15:30:00,2024-05-29 17:00:00,164,22,False,False
257.214,Mi.,MT 127,,False,False,False,-1,2024-06-05 15:30:00,2024-06-05 17:00:00,-1,23,False,False
257.200,Mi.,HS 18,Vorbesprechung VL+UE (hybrid),False,False,False,0,2024-03-06 13:45:00,2024-03-06 15:15:00,164,10,False,True
257.200,Mi.,HS 18,,False,False,False,0,2024-03-13 13:45:00,2024-03-13 15:15:00,164,11,False,False
257.200,Mi.,HS 18,,False,False,False,0,2024-03-20 13:45:00,2024-03-20 15:15:00,164,12,False,False
257.200,Mi.,HS 18,,False,False,False,0,2024-04-10 13:45:00,2024-04-10 15:15:00,164,15,False,False
257.200,Mi.,HS 18,,False,False,False,0,2024-04-17 13:45:00,2024-04-17 15:15:00,164,16,False,False
257.200,Mi.,HS 18,,False,False,False,0,2024-04-24 13:45:00,2024-04-24 15:15:00,164,17,False,False
257.200,Mi.,HS 18,,False,False,False,0,2024-05-08 13:45:00,2024-05-08 15:15:00,164,19,False,False
257.200,Mi.,HS 18,,False,False,False,0,2024-05-15 13:45:00,2024-05-15 15:15:00,164,20,False,False
257.200,Di.,HS 1,Klausur,True,False,False,-1,2024-05-28 08:30:00,2024-05-28 10:00:00,-1,22,False,False
257.200,Di.,HS 9,Klausur,True,False,False,-1,2024-05-28 08:30:00,2024-05-28 10:00:00,-1,22,False,False
257.200,Di.,HS 1,Nachklausur,True,False,False,-1,2024-06-18 08:30:00,2024-06-18 10:00:00,-1,25,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-03-05 08:30:00,2024-03-05 10:00:00,164,10,False,False
361.001,Fr.,HS 19,,False,False,False,1,2024-03-08 08:30:00,2024-03-08 10:00:00,152,10,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-03-12 08:30:00,2024-03-12 10:00:00,164,11,False,False
361.001,Fr.,HS 19,,False,False,False,1,2024-03-15 08:30:00,2024-03-15 10:00:00,152,11,False,False
361.001,Fr.,HS 5,Klausur,True,False,False,-1,2024-03-15 10:15:00,2024-03-15 12:45:00,-1,11,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-03-19 08:30:00,2024-03-19 10:00:00,164,12,False,False
361.001,Fr.,HS 19,,False,False,False,1,2024-03-22 08:30:00,2024-03-22 10:00:00,152,12,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-04-09 08:30:00,2024-04-09 10:00:00,164,15,False,False
361.001,Fr.,HS 19,,False,False,False,1,2024-04-12 08:30:00,2024-04-12 10:00:00,152,15,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-04-16 08:30:00,2024-04-16 10:00:00,164,16,False,False
361.001,Fr.,HS 19,,False,False,False,1,2024-04-19 08:30:00,2024-04-19 10:00:00,152,16,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-04-23 08:30:00,2024-04-23 10:00:00,164,17,False,False
361.001,Fr.,HS 19,,False,False,False,1,2024-04-26 08:30:00,2024-04-26 10:00:00,152,17,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-04-30 08:30:00,2024-04-30 10:00:00,164,18,False,False
361.001,Fr.,HS 19,,False,False,False,1,2024-05-03 08:30:00,2024-05-03 10:00:00,152,18,False,False
361.001,Fr.,HS 19,Klausur,True,False,False,1,2024-05-03 10:15:00,2024-05-03 12:45:00,152,18,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-05-07 08:30:00,2024-05-07 10:00:00,164,19,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-05-14 08:30:00,2024-05-14 10:00:00,164,20,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-05-28 08:30:00,2024-05-28 10:00:00,164,22,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-06-04 08:30:00,2024-06-04 10:00:00,164,23,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-06-11 08:30:00,2024-06-11 10:00:00,164,24,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-06-18 08:30:00,2024-06-18 10:00:00,164,25,False,False
361.001,Di.,HS 18,,False,False,False,0,2024-06-25 08:30:00,2024-06-25 10:00:00,164,26,False,False
361.001,Fr.,HS 1,Klausur,True,False,False,-1,2024-07-19 10:15:00,2024-07-19 12:45:00,-1,29,False,False
361.001,Fr.,HS 1,Klausur,True,False,False,-1,2024-10-18 10:15:00,2024-10-18 12:45:00,-1,42,False,False
361.001,Fr.,HS 9,Klausur,True,False,False,-1,2024-12-13 10:15:00,2024-12-13 12:45:00,-1,50,False,False
361.001,Fr.,HS 19,Klausur,True,False,False,1,2025-02-07 10:15:00,2025-02-07 12:45:00,152,6,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-03-06 08:30:00,2024-03-06 11:00:00,-1,10,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-03-13 08:30:00,2024-03-13 11:00:00,-1,11,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-03-20 08:30:00,2024-03-20 11:00:00,-1,12,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-04-10 08:30:00,2024-04-10 11:00:00,-1,15,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-04-17 08:30:00,2024-04-17 11:00:00,-1,16,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-04-24 08:30:00,2024-04-24 11:00:00,-1,17,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-05-08 08:30:00,2024-05-08 11:00:00,-1,19,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-05-15 08:30:00,2024-05-15 11:00:00,-1,20,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-05-22 08:30:00,2024-05-22 11:00:00,-1,21,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-05-29 08:30:00,2024-05-29 11:00:00,-1,22,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-06-05 08:30:00,2024-06-05 11:00:00,-1,23,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-06-12 08:30:00,2024-06-12 11:00:00,-1,24,False,False
382.059,Mi.,S2 048,,False,False,False,-1,2024-06-26 08:30:00,2024-06-26 11:00:00,-1,26,False,False
382.059,Mi.,HS 18,,False,False,False,0,2024-07-10 08:30:00,2024-07-10 11:00:00,164,28,False,False
382.059,Mo.,S3 055,,False,False,False,-1,2024-09-30 08:30:00,2024-09-30 11:00:00,-1,40,False,False
382.059,Fr.,S5 101,,False,False,False,-1,2024-11-15 08:30:00,2024-11-15 11:00:00,-1,46,False,False
382.059,Do.,S5 102,,False,False,False,-1,2025-01-09 13:45:00,2025-01-09 16:15:00,-1,2,False,False
382.059,Di.,S3 057,,False,False,False,-1,2025-02-11 10:15:00,2025-02-11 12:45:00,-1,7,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-03-07 15:30:00,2024-03-07 17:00:00,152,10,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-03-14 15:30:00,2024-03-14 17:00:00,152,11,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-03-21 15:30:00,2024-03-21 17:00:00,152,12,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-04-11 15:30:00,2024-04-11 17:00:00,152,15,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-04-18 15:30:00,2024-04-18 17:00:00,152,16,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-04-25 15:30:00,2024-04-25 17:00:00,152,17,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-05-02 15:30:00,2024-05-02 17:00:00,152,18,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-05-16 15:30:00,2024-05-16 17:00:00,152,20,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-05-23 15:30:00,2024-05-23 17:00:00,152,21,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-06-06 15:30:00,2024-06-06 17:00:00,152,23,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-06-13 15:30:00,2024-06-13 17:00:00,152,24,False,False
339.170,Do.,HS 19,,False,False,False,1,2024-06-20 15:30:00,2024-06-20 17:00:00,152,25,False,False
339.170,Do.,HS 19,Klausur M-Z,True,False,False,1,2024-06-27 15:30:00,2024-06-27 17:00:00,152,26,False,False
339.170,Do.,HS 18,Klausur A-L,True,False,False,0,2024-06-27 15:30:00,2024-06-27 17:00:00,164,26,False,False
339.170,Di.,HS 16,Nachklausur,True,False,False,-1,2024-10-22 17:15:00,2024-10-22 18:45:00,-1,43,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-03-07 08:30:00,2024-03-07 10:00:00,-1,10,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-03-14 08:30:00,2024-03-14 10:00:00,-1,11,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-03-21 08:30:00,2024-03-21 10:00:00,-1,12,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-04-11 08:30:00,2024-04-11 10:00:00,-1,15,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-04-18 08:30:00,2024-04-18 10:00:00,-1,16,False,False
339.191,Do.,HS 10,19:00 - 19:30 Uhr Test,False,True,False,-1,2024-04-18 19:00:00,2024-04-18 19:45:00,-1,16,False,False
339.191,Do.,HS 18,19:00 - 19:30 Uhr Test,False,True,False,0,2024-04-18 19:00:00,2024-04-18 19:45:00,164,16,False,False
339.191,Do.,HS 16,19:00 - 19:30 Uhr Test,False,True,False,-1,2024-04-18 19:00:00,2024-04-18 19:45:00,-1,16,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-04-25 08:30:00,2024-04-25 10:00:00,-1,17,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-05-02 08:30:00,2024-05-02 10:00:00,-1,18,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-05-16 08:30:00,2024-05-16 10:00:00,-1,20,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-05-23 08:30:00,2024-05-23 10:00:00,-1,21,False,False
339.191,Do.,HS 16,19:00 - 19:30 Uhr Test,False,True,False,-1,2024-05-23 19:00:00,2024-05-23 19:45:00,-1,21,False,False
339.191,Do.,HS 1,19:00-19:30 Uhr Test,False,True,False,-1,2024-05-23 19:00:00,2024-05-23 19:45:00,-1,21,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-06-06 08:30:00,2024-06-06 10:00:00,-1,23,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-06-13 08:30:00,2024-06-13 10:00:00,-1,24,False,False
339.191,Do.,HS 7,,False,False,False,-1,2024-06-20 08:30:00,2024-06-20 10:00:00,-1,25,False,False
339.191,Do.,HS 16,Klausur,True,False,False,-1,2024-06-27 08:30:00,2024-06-27 10:00:00,-1,26,False,False
339.191,Do.,HS 7,Klausur,True,False,False,-1,2024-06-27 08:30:00,2024-06-27 10:00:00,-1,26,False,False
339.191,Do.,HS 2,Klausur,True,False,False,-1,2024-06-27 08:30:00,2024-06-27 10:00:00,-1,26,False,False
339.191,Do.,T 405,Klausur,True,False,False,-1,2024-06-27 08:30:00,2024-06-27 10:00:00,-1,26,False,False
339.191,Do.,MT 226/1,Klausur,True,False,False,-1,2024-06-27 08:30:00,2024-06-27 10:00:00,-1,26,False,False
339.191,Do.,HS 10,Klausur,True,False,False,-1,2024-06-27 08:30:00,2024-06-27 10:00:00,-1,26,False,False
339.191,Do.,HS 17,Klausur,True,False,False,-1,2024-06-27 08:30:00,2024-06-27 10:00:00,-1,26,False,False
339.191,Do.,HS 2,Nachklausur/Test,True,True,False,-1,2024-10-10 17:15:00,2024-10-10 19:45:00,-1,41,False,False
256.600,Mi.,HS 18,Digitalisierung; Social Impact der Digitalisierung,False,False,False,0,2024-03-06 17:15:00,2024-03-06 18:45:00,164,10,False,False
256.600,Mi.,HS 18,Media Ecology - Teil 1/2,False,False,False,0,2024-03-13 17:15:00,2024-03-13 18:45:00,164,11,False,False
256.600,Mi.,HS 18,Media Ecology - Teil 2/2,False,False,False,0,2024-03-20 17:15:00,2024-03-20 18:45:00,164,12,False,False
256.600,Mi.,HS 18,Digital Age Management - Teil 1/2,False,False,False,0,2024-04-10 17:15:00,2024-04-10 18:45:00,164,15,False,True
256.600,Mi.,HS 18,Digital Age Management - Teil 2/2; Informationsmanagement,False,False,False,0,2024-04-17 17:15:00,2024-04-17 18:45:00,164,16,False,True
256.600,Mi.,HS 18,Vertiefungsthema Künstliche Intelligenz (KI),False,False,False,0,2024-04-24 17:15:00,2024-04-24 18:45:00,164,17,False,False
256.600,Mi.,HS 18,Vertiefungsthema Agilität (letztes Kapitel der Hauptunterlage),False,False,False,0,2024-05-08 17:15:00,2024-05-08 18:45:00,164,19,False,False
256.600,Mi.,MT 127,Vertiefungsthema Krypto-Assets - Teil 1,False,False,False,-1,2024-05-15 17:15:00,2024-05-15 18:45:00,-1,20,False,False
256.600,Mi.,HS 18,"Flipped Classroom - Selbststudium (Videos zu Media Ecology), siehe Mail",False,False,False,0,2024-05-22 17:15:00,2024-05-22 18:45:00,164,21,False,True
256.600,Mi.,HS 18,"Gastreferent Mag. Böhm / Fallstudie im Kontext des Kapitels ""Media Ecology""",False,False,False,0,2024-05-29 17:15:00,2024-05-29 18:45:00,164,22,False,False
256.600,Mi.,MT 127,Vertiefungsthema Krypto-Assets - Teil 2,False,False,False,-1,2024-06-05 17:15:00,2024-06-05 18:45:00,-1,23,False,False
256.600,Mi.,HS 18,"Vertiefungsthema ""IT und Sustainibility""",False,False,False,0,2024-06-12 17:15:00,2024-06-12 18:45:00,164,24,False,False
256.600,Mi.,HS 18,"Optional: Online per Zoom (siehe Mail), kein neuer Stoff, Möglichkeit für Fragen zum Stoff",False,False,False,0,2024-06-19 17:15:00,2024-06-19 18:45:00,164,25,False,True
256.600,Mi.,HS 1,"Schriftliche Prüfung im HS 1, closed book",True,False,False,-1,2024-06-26 19:00:00,2024-06-26 20:30:00,-1,26,False,False
256.600,Mi.,online,"Einsichtnahme Klausur, Anmeldung bis 21. Juli 2024 an karina.dorfer@jku.at / Zuteilung Slot erfolgt anschließend",True,False,False,-1,2024-07-24 16:30:00,2024-07-24 17:30:00,-1,30,False,True
256.600,Do.,HS 10,"Schriftliche Nachklausur, closed book",True,False,False,-1,2024-10-24 19:00:00,2024-10-24 20:30:00,-1,43,False,False
339.341,Fr.,HS 18,,False,False,False,0,2024-04-12 12:00:00,2024-04-12 18:00:00,164,15,False,False
339.341,Sa.,HS 18,,False,False,False,0,2024-04-13 08:30:00,2024-04-13 12:45:00,164,15,False,False
339.341,Fr.,HS 18,,False,False,False,0,2024-04-19 12:00:00,2024-04-19 18:00:00,164,16,False,False
339.341,Do.,HS 16,"Klausur 17:15-18:15, Mo-Z",True,False,False,-1,2024-05-23 17:15:00,2024-05-23 18:45:00,-1,21,False,False
339.341,Do.,HS 2,"Klausur 17:15-18:15, A-Mi",True,False,False,-1,2024-05-23 17:15:00,2024-05-23 18:45:00,-1,21,False,False
339.341,Do.,S2 048,Nachklausur,True,False,False,-1,2024-07-04 10:00:00,2024-07-04 11:00:00,-1,27,False,False
339.350,Mo.,T 911,,False,False,False,-1,2024-05-13 14:30:00,2024-05-13 17:00:00,-1,20,False,False
339.350,Di.,KHG I,,False,False,False,-1,2024-05-14 13:45:00,2024-05-14 17:00:00,-1,20,False,False
